Station,easting,northing,Vs30,Std,q
CPT_5653_measurement_num_0,1579864.36,5177463.78,184.37,,5
CPT_56541_measurement_num_0,1571280.18,5179213.66,135.19,,5
CPT_5654_measurement_num_0,1579817.47,5177436.7,182.68,,5
CPT_56550_measurement_num_0,1567303.19,5177703.81,130.83,,5
CPT_565_measurement_num_0,1571814.8,5180683.37,157.06,,5
CPT_5661_measurement_num_0,1574338.6,5183766.49,165.99,,5
CPT_56633_measurement_num_0,1569571.49,5179384.21,191.05,,5
CPT_56688_measurement_num_0,1570724.19,5180856.63,145.61,,5
CPT_56693_measurement_num_0,1569555.27,5179830.78,131.55,,5
CPT_56694_measurement_num_0,1569588.53,5179819.83,114.51,,5
CPT_56697_measurement_num_0,1569562.36,5179854.47,135.49,,5
CPT_56698_measurement_num_0,1569658,5179934.23,90.37,,5
CPT_56699_measurement_num_0,1569647.01,5179930.23,82.59,,5
CPT_56700_measurement_num_0,1569615.02,5179905.24,100.76,,5
CPT_56701_measurement_num_0,1569809.95,5179637.35,139.53,,5
CPT_56702_measurement_num_0,1569843.94,5179708.32,166.57,,5
CPT_56703_measurement_num_0,1569871.92,5179821.28,135.01,,5
CPT_56706_measurement_num_0,1569794.04,5179560.65,140.1,,5
CPT_56708_measurement_num_0,1571252.4,5179450.47,165.73,,5
CPT_56709_measurement_num_0,1571249.81,5179400.44,134.07,,5
CPT_56716_measurement_num_0,1574306.56,5185868.85,157.9,,5
CPT_56723_measurement_num_0,1575429.83,5181936.45,173.57,,5
CPT_56725_measurement_num_0,1575510.9,5181870.11,176.8,,5
CPT_56738_measurement_num_0,1572368,5181929,185.01,,5
CPT_567_measurement_num_0,1572094.14,5180780.59,144.66,,5
CPT_56825_measurement_num_0,1570693,5182415,174.57,,5
CPT_56846_measurement_num_0,1567743,5180748,162.68,,5
CPT_56857_measurement_num_0,1573078,5179349,147.88,,5
CPT_56858_measurement_num_0,1573050,5179383,140.32,,5
CPT_56859_measurement_num_0,1573091,5179364,133.38,,5
CPT_56860_measurement_num_0,1573101,5179357,151.3,,5
CPT_56861_measurement_num_0,1573122,5179348,142.75,,5
CPT_56862_measurement_num_0,1573172,5179339,154.69,,5
CPT_56877_measurement_num_0,1578425.2,5180573,185.47,,5
CPT_56880_measurement_num_0,1578501.5,5180653.1,185.49,,5
CPT_56881_measurement_num_0,1575790,5181845,191.05,,5
CPT_56882_measurement_num_0,1575773,5181867,186.33,,5
CPT_56883_measurement_num_0,1575858,5181883,187.69,,5
CPT_56884_measurement_num_0,1575896,5181877,193.37,,5
CPT_56885_measurement_num_0,1575914,5181900,187.2,,5
CPT_56886_measurement_num_0,1575854,5181914,193.26,,5
CPT_56897_measurement_num_0,1574949,5184270,188.5,,5
CPT_568_measurement_num_0,1571977.51,5180975.1,151.92,,5
CPT_56913_measurement_num_0,1573472.19,5179291.23,173.04,,5
CPT_56921_measurement_num_0,1573465,5179294,161.33,,5
CPT_56966_measurement_num_0,1573421,5179316,173.04,,5
CPT_5696_measurement_num_0,1574823.19,5181318.57,173.79,,5
CPT_5699_measurement_num_0,1576615.26,5181567.18,174.91,,5
CPT_569_measurement_num_0,1571980.59,5180867.31,156.08,,5
CPT_57006_measurement_num_0,1576575.76,5181598.8,176.39,,5
CPT_57010_measurement_num_0,1572163.22,5182939.82,170.22,,5
CPT_5701_measurement_num_0,1576458.12,5181362.56,191.8,,5
CPT_57025_measurement_num_0,1570269.66,5183174,151.22,,5
CPT_5702_measurement_num_0,1576518.94,5181121.35,172.86,,5
CPT_5703_measurement_num_0,1575185.58,5183102.3,180.89,,5
CPT_5704_measurement_num_0,1574838.5,5182974.6,182.92,,5
CPT_5705_measurement_num_0,1575664.59,5183360.32,163.82,,5
CPT_57066_measurement_num_0,1571282.34,5180859.92,197.75,,5
CPT_57096_measurement_num_0,1573644.41,5180799.01,177.4,,5
CPT_5709_measurement_num_0,1570383.96,5179011.08,184.94,,5
CPT_5710_measurement_num_0,1570406.11,5179012.26,108.95,,5
CPT_5711_measurement_num_0,1570403.55,5178971.47,131.64,,5
CPT_5712_measurement_num_0,1570417.47,5178942.07,182.02,,5
CPT_571_measurement_num_0,1571857.9,5182463.61,137.4,,5
CPT_57209_measurement_num_0,1570319.98,5183626.83,142.54,,5
CPT_57286_measurement_num_0,1572416,5179481,161.31,,5
CPT_572_measurement_num_0,1571925.03,5182212.44,148.3,,5
CPT_5743_measurement_num_0,1575678.42,5183254.3,179.18,,5
CPT_57495_measurement_num_0,1576405.29,5181627.76,171.03,,5
CPT_57496_measurement_num_0,1576391.3,5181644.75,172.82,,5
CPT_57497_measurement_num_0,1576380.3,5181601.77,166.71,,5
CPT_57498_measurement_num_0,1576362.31,5181618.76,164.37,,5
CPT_57499_measurement_num_0,1576339.32,5181593.77,162.76,,5
CPT_575_measurement_num_0,1572294.35,5182681.38,153.87,,5
CPT_57763_measurement_num_0,1571588,5181590,169.83,,5
CPT_57764_measurement_num_0,1571624,5181589,149.85,,5
CPT_577_measurement_num_0,1572311.02,5182134.56,167.18,,5
CPT_57829_measurement_num_0,1569783,5179522,155.84,,5
CPT_57836_measurement_num_0,1569716,5179290,142.37,,5
CPT_57842_measurement_num_0,1569764,5179236,128.37,,5
CPT_57843_measurement_num_0,1570200.04,5180161.14,61.74,,5
CPT_57844_measurement_num_0,1570157.77,5180204.45,58.56,,5
CPT_57851_measurement_num_0,1569749,5179176,139.71,,5
CPT_579_measurement_num_0,1572520.65,5182677.79,163.4,,5
CPT_580_measurement_num_0,1572498.97,5182464.75,152.91,,5
CPT_584_measurement_num_0,1578854.05,5177271.58,157.23,,5
CPT_58917_measurement_num_0,1981824.43,5677937.99,202.87,,5
CPT_58944_measurement_num_0,1981898.91,5677839.55,179.38,,5
CPT_58947_measurement_num_0,1981902.56,5677809.21,185.94,,5
CPT_58949_measurement_num_0,1981914.04,5677773.48,179.25,,5
CPT_59032_measurement_num_0,1572152,5179639,170,,5
CPT_59079_measurement_num_0,1928343.33,5606567.37,182.67,,5
CPT_59080_measurement_num_0,1928360.33,5606571.37,189.12,,5
CPT_59081_measurement_num_0,1928356.33,5606552.37,209.71,,5
CPT_59083_measurement_num_0,1928311.33,5606571.37,139.05,,5
CPT_59084_measurement_num_0,1928356.33,5606566.37,193.87,,5
CPT_59087_measurement_num_0,1928346.33,5606561.37,189.96,,5
CPT_59089_measurement_num_0,1928344.33,5606564.37,209.39,,5
CPT_59091_measurement_num_0,1928353.33,5606567.37,196.4,,5
CPT_59095_measurement_num_0,1928343.33,5606558.37,204.85,,5
CPT_59099_measurement_num_0,1928352.33,5606553.37,199.37,,5
CPT_59100_measurement_num_0,1928360.33,5606565.37,174.82,,5
CPT_59101_measurement_num_0,1928356.33,5606561.37,187.95,,5
CPT_59122_measurement_num_0,1575544,5177439,184.24,,5
CPT_59124_measurement_num_0,1575574,5177489,184.77,,5
CPT_59148_measurement_num_0,1570305.72,5180524.74,157.44,,5
CPT_59198_measurement_num_0,1570407.03,5178919.2,133.79,,5
CPT_59207_measurement_num_0,1574372.1,5180745.08,171.32,,5
CPT_59208_measurement_num_0,1574408.92,5180782.37,162.1,,5
CPT_59209_measurement_num_0,1577064.46,5183927.79,166.42,,5
CPT_59210_measurement_num_0,1577064.46,5183927.79,279.01,,5
CPT_59211_measurement_num_0,1578233.75,5181502.18,173.82,,5
CPT_59212_measurement_num_0,1576563.76,5182061.62,172.47,,5
CPT_59213_measurement_num_0,1576577.47,5182064.63,164.85,,5
CPT_59218_measurement_num_0,1571477.61,5180920.65,192.67,,5
CPT_59219_measurement_num_0,1571497.35,5180920.63,199.67,,5
CPT_59220_measurement_num_0,1571521.67,5180920.94,182.3,,5
CPT_59222_measurement_num_0,1571554.29,5180920.58,179.63,,5
CPT_59223_measurement_num_0,1571564.19,5180920.77,192.9,,5
CPT_59224_measurement_num_0,1571572.45,5180923.64,198.7,,5
CPT_59225_measurement_num_0,1571575.38,5180919.55,195.68,,5
CPT_59253_measurement_num_0,1577873.12,5181084.1,174.07,,5
CPT_59254_measurement_num_0,1577909.26,5181008.6,180.51,,5
CPT_59255_measurement_num_0,1577915.25,5180918.68,174.05,,5
CPT_59256_measurement_num_0,1577949.96,5181028.23,178.04,,5
CPT_59308_measurement_num_0,1571695.96,5178332.71,150.84,,5
CPT_59310_measurement_num_0,1571762.85,5178636.43,157.22,,5
CPT_59314_measurement_num_0,1572205.19,5182063.91,158.48,,5
CPT_59315_measurement_num_0,1572210.11,5182091.14,168.61,,5
CPT_59316_measurement_num_0,1572125.87,5182455.7,152.46,,5
CPT_59317_measurement_num_0,1572152.43,5182477.18,172.75,,5
CPT_59320_measurement_num_0,1572302.77,5181994.26,189.15,,5
CPT_59321_measurement_num_0,1572310.44,5182014.61,169.16,,5
CPT_59322_measurement_num_0,1572309.73,5180817.72,167.29,,5
CPT_59331_measurement_num_0,1572403.79,5182036.97,173.38,,5
CPT_59332_measurement_num_0,1572413.89,5182017.9,173.23,,5
CPT_59334_measurement_num_0,1572737.34,5181664.41,170.04,,5
CPT_59336_measurement_num_0,1572794.36,5181652.51,176.87,,5
CPT_59348_measurement_num_0,1573092.21,5181316.55,161.71,,5
CPT_59350_measurement_num_0,1572923.88,5181478.9,181.41,,5
CPT_59366_measurement_num_0,1575925.41,5185057.39,181.78,,5
CPT_59368_measurement_num_0,1575952.4,5185085.38,186.82,,5
CPT_59369_measurement_num_0,1576003.38,5185066.39,183.44,,5
CPT_59384_measurement_num_0,1577471.19,5182600.84,111.28,,5
CPT_59387_measurement_num_0,1575830.05,5183524.67,155.06,,5
CPT_59389_measurement_num_0,1575836.39,5183491.27,175.08,,5
CPT_59390_measurement_num_0,1575831.48,5183822.2,168.66,,5
CPT_59391_measurement_num_0,1575843.59,5183889.81,166.37,,5
CPT_59392_measurement_num_0,1575891.78,5184587.59,155.42,,5
CPT_59393_measurement_num_0,1575884.89,5184797.41,164.62,,5
CPT_59394_measurement_num_0,1575430.29,5184409,160.01,,5
CPT_59400_measurement_num_0,1573134.22,5177438.62,172.22,,5
CPT_59402_measurement_num_0,1573125.33,5177418.27,123.84,,5
CPT_59403_measurement_num_0,1573012.36,5177150.37,119.9,,5
CPT_59405_measurement_num_0,1573026.68,5177147.92,118.23,,5
CPT_59406_measurement_num_0,1572743.8,5176668.67,128.84,,5
CPT_59407_measurement_num_0,1572765.74,5176645.37,139.33,,5
CPT_59408_measurement_num_0,1572735,5176625.76,152.59,,5
CPT_59409_measurement_num_0,1575048.57,5192920.57,184.96,,5
CPT_59411_measurement_num_0,1574913.96,5191535.93,180.27,,5
CPT_59412_measurement_num_0,1574963.71,5191531.77,178.85,,5
CPT_59413_measurement_num_0,1573467.18,5184133.71,206.72,,5
CPT_59425_measurement_num_0,1576370.5,5183265.78,185.88,,5
CPT_59426_measurement_num_0,1576328.82,5183234.24,205.81,,5
CPT_59458_measurement_num_0,1574848.15,5180543.57,169.73,,5
CPT_59460_measurement_num_0,1573351.61,5179344.55,162.59,,5
CPT_59591_measurement_num_0,1570685.5,5180262.9,191.21,,5
CPT_59592_measurement_num_0,1570670.13,5180229.3,174.79,,5
CPT_59690_measurement_num_0,1577978.67,5182583.35,186.87,,5
CPT_59692_measurement_num_0,1577958.73,5182575.96,191.46,,5
CPT_59693_measurement_num_0,1577939.31,5182581.67,189.53,,5
CPT_59736_measurement_num_0,1571297.29,5182220.39,147.56,,5
CPT_59738_measurement_num_0,1576262.28,5185140.36,190.77,,5
CPT_59777_measurement_num_0,1571925.06,5181765.59,162.99,,5
CPT_598_measurement_num_0,1569882.58,5186450.23,120.31,,5
CPT_60003_measurement_num_0,1570761,5179887,101.52,,5
CPT_60009_measurement_num_0,1571327.27,5182769.18,160.68,,5
CPT_60097_measurement_num_0,1579163.11,5179559.97,178.93,,5
CPT_60100_measurement_num_0,1578088.07,5182649.9,180.66,,5
CPT_60102_measurement_num_0,1578097.97,5182662.15,176.75,,5
CPT_60104_measurement_num_0,1572187.35,5181945.63,173.14,,5
CPT_60117_measurement_num_0,1573906.04,5180506.29,188.03,,5
CPT_60119_measurement_num_0,1573888.61,5180498.56,183.59,,5
CPT_60120_measurement_num_0,1575617.55,5178013.53,178.07,,5
CPT_60124_measurement_num_0,1578300.63,5181256.68,189.26,,5
CPT_60129_measurement_num_0,1574026.44,5182119.46,164.14,,5
CPT_60131_measurement_num_0,1574033.49,5182134.15,165.1,,5
CPT_60176_measurement_num_0,1570168.27,5180717.2,176.86,,5
CPT_60177_measurement_num_0,1570169.5,5180693.77,182.61,,5
CPT_60178_measurement_num_0,1570170.68,5180664.68,174.36,,5
CPT_60179_measurement_num_0,1570198.48,5180665.13,173.36,,5
CPT_60180_measurement_num_0,1570225.96,5180664.14,158.04,,5
CPT_60181_measurement_num_0,1570219.93,5180695.1,168.55,,5
CPT_60182_measurement_num_0,1570189.46,5180695.52,179.15,,5
CPT_60183_measurement_num_0,1570208.64,5180725.26,164.55,,5
CPT_60187_measurement_num_0,1575983.2,5186762.8,184.46,,5
CPT_60191_measurement_num_0,1576004.05,5186745.21,181.11,,5
CPT_60193_measurement_num_0,1576475.62,5185026.9,176.18,,5
CPT_60196_measurement_num_0,1576483.83,5185013.72,171.97,,5
CPT_60198_measurement_num_0,1576489.5,5185034.06,171.48,,5
CPT_60511_measurement_num_0,1575326,5185868,173.68,,5
CPT_60512_measurement_num_0,1575335,5185858,175.95,,5
CPT_60538_measurement_num_0,1572069,5179048,154,,5
CPT_60589_measurement_num_0,1576752,5184920,180.17,,5
CPT_610_measurement_num_0,1572574.38,5183484.23,177.22,,5
CPT_6127_measurement_num_0,1572260.89,5183282.01,177.09,,5
CPT_613_measurement_num_0,1572347.58,5183055.27,166.59,,5
CPT_614_measurement_num_0,1572356.6,5182827.99,157.45,,5
CPT_615_measurement_num_0,1572141.82,5182893.73,164.76,,5
CPT_616_measurement_num_0,1572061.39,5183022.04,148.02,,5
CPT_617_measurement_num_0,1572222.21,5183055.64,169.09,,5
CPT_61910_measurement_num_0,1572152.8,5182503.34,164.72,,5
CPT_61911_measurement_num_0,1570076.88,5183605.58,155.73,,5
CPT_61935_measurement_num_0,1569846.5,5183238.17,140.81,,5
CPT_61942_measurement_num_0,1575626.4,5182862.1,173.89,,5
CPT_61951_measurement_num_0,1576685.44,5183678.7,177.13,,5
CPT_61952_measurement_num_0,1576676.42,5183691.88,176.05,,5
CPT_61978_measurement_num_0,1573026.92,5190257.29,165.43,,5
CPT_61989_measurement_num_0,1575517.75,5191188.36,190.67,,5
CPT_61994_measurement_num_0,1570659.9,5180672.84,182.54,,5
CPT_61995_measurement_num_0,1580847.64,5175506.36,160.81,,5
CPT_61996_measurement_num_0,1580804.66,5175451.39,174.64,,5
CPT_62034_measurement_num_0,1574959.84,5182707.29,165.31,,5
CPT_62138_measurement_num_0,1571107.35,5179813.49,172.86,,5
CPT_62175_measurement_num_0,1570702,5180899,151.8,,5
CPT_6231_measurement_num_0,1573958,5181963.77,174.19,,5
CPT_6232_measurement_num_0,1573843.43,5182114.89,172.87,,5
CPT_62470_measurement_num_0,1570786.13,5184505.3,147.08,,5
CPT_62471_measurement_num_0,1570771.84,5184382.45,136.6,,5
CPT_62472_measurement_num_0,1571051.13,5184397.25,157.08,,5
CPT_62483_measurement_num_0,1576066.78,5184481.6,169.35,,5
CPT_62484_measurement_num_0,1576067.22,5184359.43,180.39,,5
CPT_62485_measurement_num_0,1576147.87,5184415.25,176.44,,5
CPT_62486_measurement_num_0,1576228.61,5184448.85,170.48,,5
CPT_62487_measurement_num_0,1576228.92,5184360.01,177.76,,5
CPT_62488_measurement_num_0,1576309.97,5184304.76,161.93,,5
CPT_62489_measurement_num_0,1576391.06,5184238.41,169.42,,5
CPT_62490_measurement_num_0,1576390.47,5184405,177.62,,5
CPT_62491_measurement_num_0,1576471.37,5184394.18,173.91,,5
CPT_62492_measurement_num_0,1576552.26,5184383.35,160.13,,5
CPT_62500_measurement_num_0,1569966.77,5183720.78,162.54,,5
CPT_62512_measurement_num_0,1573177.28,5179139.81,158.69,,5
CPT_62516_measurement_num_0,1569315,5183458,250.98,,5
CPT_62559_measurement_num_0,1571636.53,5178555.64,150.64,,5
CPT_62560_measurement_num_0,1571625.69,5178560.48,157.42,,5
CPT_62561_measurement_num_0,1571630.85,5178581.38,162.72,,5
CPT_62562_measurement_num_0,1571645.01,5178576.22,160.98,,5
CPT_62563_measurement_num_0,1571649.23,5178591.78,166.28,,5
CPT_62565_measurement_num_0,1570575.99,5181968.31,202.82,,5
CPT_62566_measurement_num_0,1576546.59,5184849.45,171.91,,5
CPT_62567_measurement_num_0,1576542.14,5184837.64,167.74,,5
CPT_62568_measurement_num_0,1576491.8,5184872.73,182.29,,5
CPT_62594_measurement_num_0,1576453.21,5184603.58,156.76,,5
CPT_62596_measurement_num_0,1576390.24,5184536.6,171.69,,5
CPT_62598_measurement_num_0,1576375.24,5184646.56,150.78,,5
CPT_62599_measurement_num_0,1576387.24,5184597.58,178.13,,5
CPT_62600_measurement_num_0,1576434.22,5184535.6,176.43,,5
CPT_62601_measurement_num_0,1576437.22,5184639.56,175.74,,5
CPT_62602_measurement_num_0,1576496.19,5184537.6,172.74,,5
CPT_62604_measurement_num_0,1576344.26,5184456.63,154.26,,5
CPT_62608_measurement_num_0,1568508.78,5180757.82,159,,5
CPT_62609_measurement_num_0,1568557.89,5180763.38,160.3,,5
CPT_62610_measurement_num_0,1568616.47,5180765.32,162.33,,5
CPT_62611_measurement_num_0,1568634.99,5180745.53,166.29,,5
CPT_62612_measurement_num_0,1568658.83,5180709.43,164.33,,5
CPT_626_measurement_num_0,1572737.86,5183004.33,170.95,,5
CPT_6271_measurement_num_0,1576029.47,5182250.48,183.19,,5
CPT_6272_measurement_num_0,1576732.06,5182292.32,176.71,,5
CPT_6287_measurement_num_0,1575206.6,5183083.8,178.38,,5
CPT_6288_measurement_num_0,1573468.79,5181061.03,172.88,,5
CPT_6295_measurement_num_0,1574560.54,5185174.5,187.92,,5
CPT_6299_measurement_num_0,1575007.92,5184483.85,192.73,,5
CPT_6310_measurement_num_0,1576543,5186517,182.37,,5
CPT_6313_measurement_num_0,1571598.5,5180419.43,165.94,,5
CPT_63162_measurement_num_0,1571876.87,5184385.35,182.92,,5
CPT_63239_measurement_num_0,1766536,5916845,175.47,,5
CPT_63244_measurement_num_0,1766120,5916726,182.61,,5
CPT_63245_measurement_num_0,1766189,5916732,163.87,,5
CPT_63270_measurement_num_0,1767312,5907607,217.49,,5
CPT_63271_measurement_num_0,1767315,5907607,207.32,,5
CPT_63272_measurement_num_0,1767302,5907605,202.02,,5
CPT_63273_measurement_num_0,1767321,5907612,211.34,,5
CPT_6332_measurement_num_0,1573283.38,5179194.95,139.83,,5
CPT_63336_measurement_num_0,1772845.5,5882647.2,202.28,,5
CPT_63337_measurement_num_0,1772852,5882592,203.44,,5
CPT_63338_measurement_num_0,1772796,5882586,207.61,,5
CPT_63340_measurement_num_0,1772881,5882584,203.87,,5
CPT_63341_measurement_num_0,1772930,5882602,201.95,,5
CPT_63342_measurement_num_0,1772951.6,5882549,201.9,,5
CPT_63344_measurement_num_0,1772907.3,5882529.1,209.82,,5
CPT_6341_measurement_num_0,1576813.28,5183194.17,177.88,,5
CPT_6361_measurement_num_0,1578117.42,5180974.57,181.96,,5
CPT_6366_measurement_num_0,1579058.52,5179451.46,188.03,,5
CPT_64054_measurement_num_0,1753696.48,5917190.09,145.29,,5
CPT_64055_measurement_num_0,1757132.78,5910295.34,204.85,,5
CPT_64073_measurement_num_0,1751254.49,5913717.75,212.33,,5
CPT_6408_measurement_num_0,1575684.17,5182810.92,177.73,,5
CPT_64109_measurement_num_0,1754044.62,5913751.8,182.59,,5
CPT_6410_measurement_num_0,1576997.06,5183102.28,165.08,,5
CPT_64110_measurement_num_0,1754068.4,5913733.45,151.93,,5
CPT_64116_measurement_num_0,1758266.56,5908059.15,222.39,,5
CPT_6411_measurement_num_0,1573725.69,5180851.02,178.17,,5
CPT_6412_measurement_num_0,1573250.04,5181185.34,165.6,,5
CPT_6418_measurement_num_0,1574048.46,5182151.09,167.27,,5
CPT_6419_measurement_num_0,1573752.73,5182362.6,187.36,,5
CPT_6423_measurement_num_0,1573776.42,5182132.83,179.18,,5
CPT_6424_measurement_num_0,1573781.54,5182663.63,185.56,,5
CPT_6440_measurement_num_0,1575443.65,5185868.62,171.28,,5
CPT_6443_measurement_num_0,1576952.57,5183740.67,183.63,,5
CPT_6458_measurement_num_0,1572345.52,5181710.87,241.28,,5
CPT_6462_measurement_num_0,1572171.27,5183372.19,166.51,,5
CPT_6463_measurement_num_0,1576566.72,5182849.65,191.23,,5
CPT_64660_measurement_num_0,1746125,5969848,169.7,,5
CPT_6467_measurement_num_0,1574766.6,5182892.2,184.85,,5
CPT_6472_measurement_num_0,1575789.34,5183234.53,184.12,,5
CPT_6477_measurement_num_0,1575910.64,5183248.95,178.86,,5
CPT_6478_measurement_num_0,1573594.73,5180821.58,179.36,,5
CPT_6480_measurement_num_0,1575275.69,5184675.88,184.17,,5
CPT_6484_measurement_num_0,1574095.76,5182006.03,169.72,,5
CPT_6491_measurement_num_0,1573924.75,5182126.68,175.24,,5
CPT_64920_measurement_num_0,1746427.3,5968898.1,166.44,,5
CPT_64921_measurement_num_0,1746398.4,5968940.2,163.69,,5
CPT_6495_measurement_num_0,1573935.24,5182131,173.77,,5
CPT_6499_measurement_num_0,1574023.79,5182143.76,177.72,,5
CPT_6501_measurement_num_0,1573446.24,5182007.1,181.95,,5
CPT_6502_measurement_num_0,1573820.58,5182279.17,180.69,,5
CPT_6538_measurement_num_0,1575643.3,5182637.38,179.87,,5
CPT_6539_measurement_num_0,1574786.07,5180510.14,188.8,,5
CPT_6573_measurement_num_0,1579826.43,5177824.98,183.74,,5
CPT_6585_measurement_num_0,1574942.66,5181643.74,179.9,,5
CPT_6593_measurement_num_0,1575030.75,5181419.09,178.9,,5
CPT_6594_measurement_num_0,1574774.79,5181521.29,182.59,,5
CPT_659_measurement_num_0,1578225.92,5181451.6,187.29,,5
CPT_660_measurement_num_0,1578181.85,5181155.64,185.34,,5
CPT_6612_measurement_num_0,1575465,5191406,178.69,,5
CPT_661_measurement_num_0,1578541.14,5180551.54,171.47,,5
CPT_662_measurement_num_0,1578254.43,5180758.32,167.2,,5
CPT_663_measurement_num_0,1578042.02,5180922.9,160.06,,5
CPT_664_measurement_num_0,1577963.31,5181214.71,172.6,,5
